relative_path,label,group_id,source_label,source
비표적음/ESC-50_non_target/audio_by_category/train/1-62509-A-45.wav,비표적음,esc50_62509,train,ESC-50
비표적음/ESC-50_non_target/audio_by_category/engine/1-62565-A-44.wav,비표적음,esc50_62565,engine,ESC-50
비표적음/ESC-50_non_target/audio_by_category/keyboard_typing/1-62594-A-32.wav,비표적음,esc50_62594,keyboard_typing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clock_tick/1-62849-A-38.wav,비표적음,esc50_62849,clock_tick,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clock_tick/1-62850-A-38.wav,비표적음,esc50_62850,clock_tick,ESC-50
비표적음/ESC-50_non_target/audio_by_category/coughing/1-63679-A-24.wav,비표적음,esc50_63679,coughing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/rain/1-63871-A-10.wav,비표적음,esc50_63871,rain,ESC-50
비표적음/ESC-50_non_target/audio_by_category/chainsaw/1-64398-A-41.wav,비표적음,esc50_64398,chainsaw,ESC-50
비표적음/ESC-50_non_target/audio_by_category/chainsaw/1-64398-B-41.wav,비표적음,esc50_64398,chainsaw,ESC-50
비표적음/ESC-50_non_target/audio_by_category/train/1-64473-A-45.wav,비표적음,esc50_64473,train,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crickets/1-65483-A-13.wav,비표적음,esc50_65483,crickets,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clock_alarm/1-67033-A-37.wav,비표적음,esc50_67033,clock_alarm,ESC-50
비표적음/ESC-50_non_target/audio_by_category/pouring_water/1-67152-A-17.wav,비표적음,esc50_67152,pouring_water,ESC-50
비표적음/ESC-50_non_target/audio_by_category/drinking_sipping/1-67230-A-29.wav,비표적음,esc50_67230,drinking_sipping,ESC-50
비표적음/ESC-50_non_target/audio_by_category/brushing_teeth/1-67432-A-27.wav,비표적음,esc50_67432,brushing_teeth,ESC-50
비표적음/ESC-50_non_target/audio_by_category/brushing_teeth/1-68628-A-27.wav,비표적음,esc50_68628,brushing_teeth,ESC-50
비표적음/ESC-50_non_target/audio_by_category/can_opening/1-68670-A-34.wav,비표적음,esc50_68670,can_opening,ESC-50
비표적음/ESC-50_non_target/audio_by_category/can_opening/1-68734-A-34.wav,비표적음,esc50_68734,can_opening,ESC-50
비표적음/ESC-50_non_target/audio_by_category/can_opening/1-69165-A-34.wav,비표적음,esc50_69165,can_opening,ESC-50
비표적음/ESC-50_non_target/audio_by_category/cow/1-69422-A-3.wav,비표적음,esc50_69422,cow,ESC-50
비표적음/ESC-50_non_target/audio_by_category/cow/1-69641-A-3.wav,비표적음,esc50_69641,cow,ESC-50
비표적음/ESC-50_non_target/audio_by_category/wind/1-69760-A-16.wav,비표적음,esc50_69760,wind,ESC-50
비표적음/ESC-50_non_target/audio_by_category/train/1-70300-A-45.wav,비표적음,esc50_70300,train,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crackling_fire/1-7057-A-12.wav,비표적음,esc50_7057,crackling_fire,ESC-50
비표적음/ESC-50_non_target/audio_by_category/hen/1-71030-A-6.wav,비표적음,esc50_71030,hen,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clock_alarm/1-72195-A-37.wav,비표적음,esc50_72195,clock_alarm,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clock_alarm/1-72195-B-37.wav,비표적음,esc50_72195,clock_alarm,ESC-50
비표적음/ESC-50_non_target/audio_by_category/hen/1-72229-A-6.wav,비표적음,esc50_72229,hen,ESC-50
비표적음/ESC-50_non_target/audio_by_category/hen/1-72229-B-6.wav,비표적음,esc50_72229,hen,ESC-50
비표적음/ESC-50_non_target/audio_by_category/laughing/1-72695-A-26.wav,비표적음,esc50_72695,laughing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/laughing/1-73123-A-26.wav,비표적음,esc50_73123,laughing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/insects/1-73585-A-7.wav,비표적음,esc50_73585,insects,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clock_alarm/1-74517-A-37.wav,비표적음,esc50_74517,clock_alarm,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crickets/1-7456-A-13.wav,비표적음,esc50_7456,crickets,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crow/1-75162-A-9.wav,비표적음,esc50_75162,crow,ESC-50
비표적음/ESC-50_non_target/audio_by_category/insects/1-75189-A-7.wav,비표적음,esc50_75189,insects,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sheep/1-75190-A-8.wav,비표적음,esc50_75190,sheep,ESC-50
비표적음/ESC-50_non_target/audio_by_category/cow/1-77160-A-3.wav,비표적음,esc50_77160,cow,ESC-50
비표적음/ESC-50_non_target/audio_by_category/cow/1-77241-A-3.wav,비표적음,esc50_77241,cow,ESC-50
비표적음/ESC-50_non_target/audio_by_category/cat/1-79113-A-5.wav,비표적음,esc50_79113,cat,ESC-50
비표적음/ESC-50_non_target/audio_by_category/drinking_sipping/1-79146-A-29.wav,비표적음,esc50_79146,drinking_sipping,ESC-50
비표적음/ESC-50_non_target/audio_by_category/pouring_water/1-79220-A-17.wav,비표적음,esc50_79220,pouring_water,ESC-50
비표적음/ESC-50_non_target/audio_by_category/vacuum_cleaner/1-79236-A-36.wav,비표적음,esc50_79236,vacuum_cleaner,ESC-50
비표적음/ESC-50_non_target/audio_by_category/keyboard_typing/1-79711-A-32.wav,비표적음,esc50_79711,keyboard_typing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/insects/1-7973-A-7.wav,비표적음,esc50_7973,insects,ESC-50
비표적음/ESC-50_non_target/audio_by_category/hand_saw/1-7974-A-49.wav,비표적음,esc50_7974,hand_saw,ESC-50
비표적음/ESC-50_non_target/audio_by_category/hand_saw/1-7974-B-49.wav,비표적음,esc50_7974,hand_saw,ESC-50
비표적음/ESC-50_non_target/audio_by_category/insects/1-80785-A-7.wav,비표적음,esc50_80785,insects,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crickets/1-80840-A-13.wav,비표적음,esc50_80840,crickets,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crickets/1-80841-A-13.wav,비표적음,esc50_80841,crickets,ESC-50
비표적음/ESC-50_non_target/audio_by_category/cow/1-81269-A-3.wav,비표적음,esc50_81269,cow,ESC-50
비표적음/ESC-50_non_target/audio_by_category/mouse_click/1-81851-A-31.wav,비표적음,esc50_81851,mouse_click,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sneezing/1-81883-A-21.wav,비표적음,esc50_81883,sneezing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/keyboard_typing/1-84393-A-32.wav,비표적음,esc50_84393,keyboard_typing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/glass_breaking/1-84536-A-39.wav,비표적음,esc50_84536,glass_breaking,ESC-50
비표적음/ESC-50_non_target/audio_by_category/glass_breaking/1-84704-A-39.wav,비표적음,esc50_84704,glass_breaking,ESC-50
비표적음/ESC-50_non_target/audio_by_category/glass_breaking/1-84705-A-39.wav,비표적음,esc50_84705,glass_breaking,ESC-50
비표적음/ESC-50_non_target/audio_by_category/mouse_click/1-85123-A-31.wav,비표적음,esc50_85123,mouse_click,ESC-50
비표적음/ESC-50_non_target/audio_by_category/glass_breaking/1-85168-A-39.wav,비표적음,esc50_85168,glass_breaking,ESC-50
비표적음/ESC-50_non_target/audio_by_category/glass_breaking/1-85184-A-39.wav,비표적음,esc50_85184,glass_breaking,ESC-50
비표적음/ESC-50_non_target/audio_by_category/dog/1-85362-A-0.wav,비표적음,esc50_85362,dog,ESC-50
비표적음/ESC-50_non_target/audio_by_category/drinking_sipping/1-85909-A-29.wav,비표적음,esc50_85909,drinking_sipping,ESC-50
비표적음/ESC-50_non_target/audio_by_category/drinking_sipping/1-87565-A-29.wav,비표적음,esc50_87565,drinking_sipping,ESC-50
비표적음/ESC-50_non_target/audio_by_category/train/1-88409-A-45.wav,비표적음,esc50_88409,train,ESC-50
비표적음/ESC-50_non_target/audio_by_category/train/1-88409-B-45.wav,비표적음,esc50_88409,train,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sheep/1-88574-A-8.wav,비표적음,esc50_88574,sheep,ESC-50
비표적음/ESC-50_non_target/audio_by_category/glass_breaking/1-88807-A-39.wav,비표적음,esc50_88807,glass_breaking,ESC-50
비표적음/ESC-50_non_target/audio_by_category/water_drops/1-90797-A-15.wav,비표적음,esc50_90797,water_drops,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sea_waves/1-91359-A-11.wav,비표적음,esc50_91359,sea_waves,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sea_waves/1-91359-B-11.wav,비표적음,esc50_91359,sea_waves,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clapping/1-94036-A-22.wav,비표적음,esc50_94036,clapping,ESC-50
비표적음/ESC-50_non_target/audio_by_category/keyboard_typing/1-94231-A-32.wav,비표적음,esc50_94231,keyboard_typing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/keyboard_typing/1-94231-B-32.wav,비표적음,esc50_94231,keyboard_typing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/mouse_click/1-95563-A-31.wav,비표적음,esc50_95563,mouse_click,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clock_alarm/1-96890-A-37.wav,비표적음,esc50_96890,clock_alarm,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crow/1-96950-A-9.wav,비표적음,esc50_96950,crow,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crow/1-96950-B-9.wav,비표적음,esc50_96950,crow,ESC-50
비표적음/ESC-50_non_target/audio_by_category/dog/1-97392-A-0.wav,비표적음,esc50_97392,dog,ESC-50
비표적음/ESC-50_non_target/audio_by_category/glass_breaking/1-977-A-39.wav,비표적음,esc50_977,glass_breaking,ESC-50
비표적음/ESC-50_non_target/audio_by_category/mouse_click/1-97793-A-31.wav,비표적음,esc50_97793,mouse_click,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crickets/1-9841-A-13.wav,비표적음,esc50_9841,crickets,ESC-50
비표적음/ESC-50_non_target/audio_by_category/hand_saw/1-9886-A-49.wav,비표적음,esc50_9886,hand_saw,ESC-50
비표적음/ESC-50_non_target/audio_by_category/hand_saw/1-9887-A-49.wav,비표적음,esc50_9887,hand_saw,ESC-50
비표적음/ESC-50_non_target/audio_by_category/hand_saw/1-9887-B-49.wav,비표적음,esc50_9887,hand_saw,ESC-50
비표적음/ESC-50_non_target/audio_by_category/mouse_click/1-99958-A-31.wav,비표적음,esc50_99958,mouse_click,ESC-50
비표적음/ESC-50_non_target/audio_by_category/car_horn/2-100648-A-43.wav,비표적음,esc50_100648,car_horn,ESC-50
비표적음/ESC-50_non_target/audio_by_category/rooster/2-100786-A-1.wav,비표적음,esc50_100786,rooster,ESC-50
비표적음/ESC-50_non_target/audio_by_category/rain/2-101676-A-10.wav,비표적음,esc50_101676,rain,ESC-50
비표적음/ESC-50_non_target/audio_by_category/pouring_water/2-102414-A-17.wav,비표적음,esc50_102414,pouring_water,ESC-50
비표적음/ESC-50_non_target/audio_by_category/pouring_water/2-102414-B-17.wav,비표적음,esc50_102414,pouring_water,ESC-50
비표적음/ESC-50_non_target/audio_by_category/pouring_water/2-102414-C-17.wav,비표적음,esc50_102414,pouring_water,ESC-50
비표적음/ESC-50_non_target/audio_by_category/pouring_water/2-102414-D-17.wav,비표적음,esc50_102414,pouring_water,ESC-50
비표적음/ESC-50_non_target/audio_by_category/pouring_water/2-102414-E-17.wav,비표적음,esc50_102414,pouring_water,ESC-50
비표적음/ESC-50_non_target/audio_by_category/pouring_water/2-102414-F-17.wav,비표적음,esc50_102414,pouring_water,ESC-50
비표적음/ESC-50_non_target/audio_by_category/pouring_water/2-102414-G-17.wav,비표적음,esc50_102414,pouring_water,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clock_alarm/2-102435-A-37.wav,비표적음,esc50_102435,clock_alarm,ESC-50
비표적음/ESC-50_non_target/audio_by_category/washing_machine/2-102567-A-35.wav,비표적음,esc50_102567,washing_machine,ESC-50
비표적음/ESC-50_non_target/audio_by_category/washing_machine/2-102567-B-35.wav,비표적음,esc50_102567,washing_machine,ESC-50
비표적음/ESC-50_non_target/audio_by_category/washing_machine/2-102567-C-35.wav,비표적음,esc50_102567,washing_machine,ESC-50
비표적음/ESC-50_non_target/audio_by_category/washing_machine/2-102567-D-35.wav,비표적음,esc50_102567,washing_machine,ESC-50
비표적음/ESC-50_non_target/audio_by_category/washing_machine/2-102568-A-35.wav,비표적음,esc50_102568,washing_machine,ESC-50
비표적음/ESC-50_non_target/audio_by_category/drinking_sipping/2-102581-A-29.wav,비표적음,esc50_102581,drinking_sipping,ESC-50
비표적음/ESC-50_non_target/audio_by_category/drinking_sipping/2-102581-B-29.wav,비표적음,esc50_102581,drinking_sipping,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sea_waves/2-102852-A-11.wav,비표적음,esc50_102852,sea_waves,ESC-50
비표적음/ESC-50_non_target/audio_by_category/cow/2-103423-A-3.wav,비표적음,esc50_103423,cow,ESC-50
비표적음/ESC-50_non_target/audio_by_category/cow/2-103424-A-3.wav,비표적음,esc50_103424,cow,ESC-50
비표적음/ESC-50_non_target/audio_by_category/cow/2-103426-A-3.wav,비표적음,esc50_103426,cow,ESC-50
비표적음/ESC-50_non_target/audio_by_category/cow/2-103427-A-3.wav,비표적음,esc50_103427,cow,ESC-50
비표적음/ESC-50_non_target/audio_by_category/cow/2-103428-A-3.wav,비표적음,esc50_103428,cow,ESC-50
비표적음/ESC-50_non_target/audio_by_category/thunderstorm/2-104105-A-19.wav,비표적음,esc50_104105,thunderstorm,ESC-50
비표적음/ESC-50_non_target/audio_by_category/thunderstorm/2-104105-B-19.wav,비표적음,esc50_104105,thunderstorm,ESC-50
비표적음/ESC-50_non_target/audio_by_category/keyboard_typing/2-104168-A-32.wav,비표적음,esc50_104168,keyboard_typing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clock_alarm/2-104475-A-37.wav,비표적음,esc50_104475,clock_alarm,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clock_alarm/2-104476-A-37.wav,비표적음,esc50_104476,clock_alarm,ESC-50
비표적음/ESC-50_non_target/audio_by_category/cow/2-104877-A-3.wav,비표적음,esc50_104877,cow,ESC-50
비표적음/ESC-50_non_target/audio_by_category/wind/2-104952-A-16.wav,비표적음,esc50_104952,wind,ESC-50
비표적음/ESC-50_non_target/audio_by_category/wind/2-104952-B-16.wav,비표적음,esc50_104952,wind,ESC-50
비표적음/ESC-50_non_target/audio_by_category/airplane/2-105270-A-47.wav,비표적음,esc50_105270,airplane,ESC-50
비표적음/ESC-50_non_target/audio_by_category/engine/2-106014-A-44.wav,비표적음,esc50_106014,engine,ESC-50
비표적음/ESC-50_non_target/audio_by_category/engine/2-106015-A-44.wav,비표적음,esc50_106015,engine,ESC-50
비표적음/ESC-50_non_target/audio_by_category/engine/2-106015-B-44.wav,비표적음,esc50_106015,engine,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crickets/2-106019-A-13.wav,비표적음,esc50_106019,crickets,ESC-50
비표적음/ESC-50_non_target/audio_by_category/vacuum_cleaner/2-106072-A-36.wav,비표적음,esc50_106072,vacuum_cleaner,ESC-50
비표적음/ESC-50_non_target/audio_by_category/vacuum_cleaner/2-106073-A-36.wav,비표적음,esc50_106073,vacuum_cleaner,ESC-50
비표적음/ESC-50_non_target/audio_by_category/engine/2-106486-A-44.wav,비표적음,esc50_106486,engine,ESC-50
비표적음/ESC-50_non_target/audio_by_category/engine/2-106487-A-44.wav,비표적음,esc50_106487,engine,ESC-50
비표적음/ESC-50_non_target/audio_by_category/airplane/2-106849-A-47.wav,비표적음,esc50_106849,airplane,ESC-50
비표적음/ESC-50_non_target/audio_by_category/glass_breaking/2-106881-A-39.wav,비표적음,esc50_106881,glass_breaking,ESC-50
비표적음/ESC-50_non_target/audio_by_category/engine/2-107228-A-44.wav,비표적음,esc50_107228,engine,ESC-50
비표적음/ESC-50_non_target/audio_by_category/engine/2-107228-B-44.wav,비표적음,esc50_107228,engine,ESC-50
비표적음/ESC-50_non_target/audio_by_category/coughing/2-108017-A-24.wav,비표적음,esc50_108017,coughing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/chirping_birds/2-108760-A-14.wav,비표적음,esc50_108760,chirping_birds,ESC-50
비표적음/ESC-50_non_target/audio_by_category/chirping_birds/2-108760-B-14.wav,비표적음,esc50_108760,chirping_birds,ESC-50
비표적음/ESC-50_non_target/audio_by_category/chirping_birds/2-108761-A-14.wav,비표적음,esc50_108761,chirping_birds,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crow/2-108763-A-9.wav,비표적음,esc50_108763,crow,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crow/2-108766-A-9.wav,비표적음,esc50_108766,crow,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crow/2-108767-A-9.wav,비표적음,esc50_108767,crow,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crow/2-108767-B-9.wav,비표적음,esc50_108767,crow,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crow/2-108767-C-9.wav,비표적음,esc50_108767,crow,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crow/2-109231-A-9.wav,비표적음,esc50_109231,crow,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crow/2-109231-B-9.wav,비표적음,esc50_109231,crow,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crow/2-109231-C-9.wav,비표적음,esc50_109231,crow,ESC-50
비표적음/ESC-50_non_target/audio_by_category/keyboard_typing/2-109316-A-32.wav,비표적음,esc50_109316,keyboard_typing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/wind/2-109371-A-16.wav,비표적음,esc50_109371,wind,ESC-50
비표적음/ESC-50_non_target/audio_by_category/wind/2-109371-B-16.wav,비표적음,esc50_109371,wind,ESC-50
비표적음/ESC-50_non_target/audio_by_category/wind/2-109371-C-16.wav,비표적음,esc50_109371,wind,ESC-50
비표적음/ESC-50_non_target/audio_by_category/wind/2-109371-D-16.wav,비표적음,esc50_109371,wind,ESC-50
비표적음/ESC-50_non_target/audio_by_category/wind/2-109374-A-16.wav,비표적음,esc50_109374,wind,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sneezing/2-109505-A-21.wav,비표적음,esc50_109505,sneezing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/laughing/2-109759-A-26.wav,비표적음,esc50_109759,laughing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/laughing/2-109759-B-26.wav,비표적음,esc50_109759,laughing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/cat/2-110010-A-5.wav,비표적음,esc50_110010,cat,ESC-50
비표적음/ESC-50_non_target/audio_by_category/cat/2-110011-A-5.wav,비표적음,esc50_110011,cat,ESC-50
비표적음/ESC-50_non_target/audio_by_category/snoring/2-110417-A-28.wav,비표적음,esc50_110417,snoring,ESC-50
비표적음/ESC-50_non_target/audio_by_category/snoring/2-110417-B-28.wav,비표적음,esc50_110417,snoring,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crickets/2-110613-A-13.wav,비표적음,esc50_110613,crickets,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sheep/2-110614-A-8.wav,비표적음,esc50_110614,sheep,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sheep/2-110614-B-8.wav,비표적음,esc50_110614,sheep,ESC-50
비표적음/ESC-50_non_target/audio_by_category/glass_breaking/2-112213-A-39.wav,비표적음,esc50_112213,glass_breaking,ESC-50
비표적음/ESC-50_non_target/audio_by_category/glass_breaking/2-112213-B-39.wav,비표적음,esc50_112213,glass_breaking,ESC-50
비표적음/ESC-50_non_target/audio_by_category/dog/2-114280-A-0.wav,비표적음,esc50_114280,dog,ESC-50
비표적음/ESC-50_non_target/audio_by_category/dog/2-114587-A-0.wav,비표적음,esc50_114587,dog,ESC-50
비표적음/ESC-50_non_target/audio_by_category/snoring/2-114609-A-28.wav,비표적음,esc50_114609,snoring,ESC-50
비표적음/ESC-50_non_target/audio_by_category/snoring/2-114609-B-28.wav,비표적음,esc50_114609,snoring,ESC-50
비표적음/ESC-50_non_target/audio_by_category/dog/2-116400-A-0.wav,비표적음,esc50_116400,dog,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clock_alarm/2-117116-A-37.wav,비표적음,esc50_117116,clock_alarm,ESC-50
비표적음/ESC-50_non_target/audio_by_category/dog/2-117271-A-0.wav,비표적음,esc50_117271,dog,ESC-50
비표적음/ESC-50_non_target/audio_by_category/snoring/2-117330-A-28.wav,비표적음,esc50_117330,snoring,ESC-50
비표적음/ESC-50_non_target/audio_by_category/fireworks/2-117615-A-48.wav,비표적음,esc50_117615,fireworks,ESC-50
비표적음/ESC-50_non_target/audio_by_category/fireworks/2-117615-B-48.wav,비표적음,esc50_117615,fireworks,ESC-50
비표적음/ESC-50_non_target/audio_by_category/fireworks/2-117615-C-48.wav,비표적음,esc50_117615,fireworks,ESC-50
비표적음/ESC-50_non_target/audio_by_category/fireworks/2-117615-D-48.wav,비표적음,esc50_117615,fireworks,ESC-50
비표적음/ESC-50_non_target/audio_by_category/fireworks/2-117615-E-48.wav,비표적음,esc50_117615,fireworks,ESC-50
비표적음/ESC-50_non_target/audio_by_category/fireworks/2-117616-A-48.wav,비표적음,esc50_117616,fireworks,ESC-50
비표적음/ESC-50_non_target/audio_by_category/fireworks/2-117617-A-48.wav,비표적음,esc50_117617,fireworks,ESC-50
비표적음/ESC-50_non_target/audio_by_category/rain/2-117625-A-10.wav,비표적음,esc50_117625,rain,ESC-50
비표적음/ESC-50_non_target/audio_by_category/cow/2-117795-A-3.wav,비표적음,esc50_117795,cow,ESC-50
비표적음/ESC-50_non_target/audio_by_category/cow/2-117795-B-3.wav,비표적음,esc50_117795,cow,ESC-50
비표적음/ESC-50_non_target/audio_by_category/dog/2-118072-A-0.wav,비표적음,esc50_118072,dog,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sneezing/2-118104-A-21.wav,비표적음,esc50_118104,sneezing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/keyboard_typing/2-118459-A-32.wav,비표적음,esc50_118459,keyboard_typing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/keyboard_typing/2-118459-B-32.wav,비표적음,esc50_118459,keyboard_typing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/keyboard_typing/2-118817-A-32.wav,비표적음,esc50_118817,keyboard_typing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/dog/2-118964-A-0.wav,비표적음,esc50_118964,dog,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sneezing/2-119102-A-21.wav,비표적음,esc50_119102,sneezing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/mouse_click/2-119139-A-31.wav,비표적음,esc50_119139,mouse_click,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sheep/2-119161-A-8.wav,비표적음,esc50_119161,sheep,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sheep/2-119161-B-8.wav,비표적음,esc50_119161,sheep,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sheep/2-119161-C-8.wav,비표적음,esc50_119161,sheep,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clock_tick/2-119748-A-38.wav,비표적음,esc50_119748,clock_tick,ESC-50
비표적음/ESC-50_non_target/audio_by_category/keyboard_typing/2-120333-A-32.wav,비표적음,esc50_120333,keyboard_typing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/hen/2-120586-A-6.wav,비표적음,esc50_120586,hen,ESC-50
비표적음/ESC-50_non_target/audio_by_category/hen/2-120587-A-6.wav,비표적음,esc50_120587,hen,ESC-50
비표적음/ESC-50_non_target/audio_by_category/washing_machine/2-121909-A-35.wav,비표적음,esc50_121909,washing_machine,ESC-50
비표적음/ESC-50_non_target/audio_by_category/drinking_sipping/2-121978-A-29.wav,비표적음,esc50_121978,drinking_sipping,ESC-50
비표적음/ESC-50_non_target/audio_by_category/train/2-122066-A-45.wav,비표적음,esc50_122066,train,ESC-50
비표적음/ESC-50_non_target/audio_by_category/train/2-122066-B-45.wav,비표적음,esc50_122066,train,ESC-50
비표적음/ESC-50_non_target/audio_by_category/train/2-122067-A-45.wav,비표적음,esc50_122067,train,ESC-50
비표적음/ESC-50_non_target/audio_by_category/train/2-122067-B-45.wav,비표적음,esc50_122067,train,ESC-50
비표적음/ESC-50_non_target/audio_by_category/dog/2-122104-A-0.wav,비표적음,esc50_122104,dog,ESC-50
비표적음/ESC-50_non_target/audio_by_category/dog/2-122104-B-0.wav,비표적음,esc50_122104,dog,ESC-50
비표적음/ESC-50_non_target/audio_by_category/chirping_birds/2-122616-A-14.wav,비표적음,esc50_122616,chirping_birds,ESC-50
비표적음/ESC-50_non_target/audio_by_category/drinking_sipping/2-122763-A-29.wav,비표적음,esc50_122763,drinking_sipping,ESC-50
비표적음/ESC-50_non_target/audio_by_category/drinking_sipping/2-122763-B-29.wav,비표적음,esc50_122763,drinking_sipping,ESC-50
비표적음/ESC-50_non_target/audio_by_category/vacuum_cleaner/2-122820-A-36.wav,비표적음,esc50_122820,vacuum_cleaner,ESC-50
비표적음/ESC-50_non_target/audio_by_category/vacuum_cleaner/2-122820-B-36.wav,비표적음,esc50_122820,vacuum_cleaner,ESC-50
비표적음/ESC-50_non_target/audio_by_category/door_wood_creaks/2-123712-A-33.wav,비표적음,esc50_123712,door_wood_creaks,ESC-50
비표적음/ESC-50_non_target/audio_by_category/coughing/2-123896-A-24.wav,비표적음,esc50_123896,coughing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/water_drops/2-124564-A-15.wav,비표적음,esc50_124564,water_drops,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sea_waves/2-124662-A-11.wav,비표적음,esc50_124662,sea_waves,ESC-50
비표적음/ESC-50_non_target/audio_by_category/car_horn/2-125520-A-43.wav,비표적음,esc50_125520,car_horn,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crickets/2-125821-A-13.wav,비표적음,esc50_125821,crickets,ESC-50
비표적음/ESC-50_non_target/audio_by_category/crickets/2-125875-A-13.wav,비표적음,esc50_125875,crickets,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sea_waves/2-125966-A-11.wav,비표적음,esc50_125966,sea_waves,ESC-50
비표적음/ESC-50_non_target/audio_by_category/pouring_water/2-126433-A-17.wav,비표적음,esc50_126433,pouring_water,ESC-50
비표적음/ESC-50_non_target/audio_by_category/drinking_sipping/2-126756-A-29.wav,비표적음,esc50_126756,drinking_sipping,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clock_tick/2-127108-A-38.wav,비표적음,esc50_127108,clock_tick,ESC-50
비표적음/ESC-50_non_target/audio_by_category/hen/2-127109-A-6.wav,비표적음,esc50_127109,hen,ESC-50
비표적음/ESC-50_non_target/audio_by_category/car_horn/2-128465-A-43.wav,비표적음,esc50_128465,car_horn,ESC-50
비표적음/ESC-50_non_target/audio_by_category/car_horn/2-128465-B-43.wav,비표적음,esc50_128465,car_horn,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sneezing/2-128631-A-21.wav,비표적음,esc50_128631,sneezing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/can_opening/2-130245-A-34.wav,비표적음,esc50_130245,can_opening,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sneezing/2-130978-A-21.wav,비표적음,esc50_130978,sneezing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/sneezing/2-130979-A-21.wav,비표적음,esc50_130979,sneezing,ESC-50
비표적음/ESC-50_non_target/audio_by_category/clock_tick/2-131943-A-38.wav,비표적음,esc50_131943,clock_tick,ESC-50
